DATETIME;GR;IT;BG;HU;TR;SR
2021-07-23T13:00:00Z;89.8;100.01;89.8;86.37;38.64;89.6
2021-07-23T14:00:00Z;89.8;102.21;89.8;85.39;38.81;86.97
2021-07-23T15:00:00Z;89.68;107;89.68;87.25;38.81;89.9
2021-07-23T16:00:00Z;89.8;114.04;89.8;90.81;44.7;90.13
2021-07-23T17:00:00Z;95.87;117.91;95.87;85.45;41.3;93.83
2021-07-23T18:00:00Z;99.71;120.31;99.71;93.55;46.02;100.03
2021-07-23T19:00:00Z;99.71;126.73;99.71;103.42;61.4;105.71
2021-07-23T20:00:00Z;99.74;126;99.74;106.01;61.4;108.22
2021-07-23T21:00:00Z;99.72;123.07;99.72;99.72;61.4;102.88
2021-07-23T22:00:00Z;101.44;114.04;99.72;95.15;61.4;101
2021-07-23T23:00:00Z;98.62;103.75;89.94;89.92;57.57;90.77
2021-07-24T00:00:00Z;88.84;126.73;88.84;85;51.55;82.72
2021-07-24T01:00:00Z;87.12;126.73;83.06;80.42;39.81;77.14
2021-07-24T02:00:00Z;85.56;120.26;74.99;76.3;37.56;72.31
2021-07-24T03:00:00Z;85.56;120.05;73.01;71.28;37.35;71.26
2021-07-24T04:00:00Z;82.13;123.07;72.92;70.33;36.15;69.37
2021-07-24T05:00:00Z;79.79;123.07;70.01;69.87;35.11;68.83
2021-07-24T06:00:00Z;79.79;123.07;75.91;71.3;35.15;73.86
2021-07-24T07:00:00Z;79.79;125.63;79.09;75.86;36.06;78.36
2021-07-24T08:00:00Z;79.09;125.63;79.09;78.3;37.82;79.47
2021-07-24T09:00:00Z;78.93;125.63;78.93;78.81;44.73;80.39
2021-07-24T10:00:00Z;76.07;123.07;76.06;75.53;39.81;80.26
2021-07-24T11:00:00Z;78.19;114.04;78.06;73.6;39.81;80.28
2021-07-24T12:00:00Z;83.03;114;75.09;76.4;52.45;80.13
2021-07-24T13:00:00Z;79.79;98.54;75.68;72.53;56.23;79.56
2021-07-24T14:00:00Z;78.19;98.54;75;70.7;56.99;76.83
2021-07-24T15:00:00Z;74.66;98.54;74.66;68.4;57.57;78.84
2021-07-24T16:00:00Z;72.61;98.54;72.61;76.99;61.4;76.44
2021-07-24T17:00:00Z;78.06;114.04;78.06;77.72;61.4;81.24
2021-07-24T18:00:00Z;85.56;121.23;85.56;85.07;61.4;86
2021-07-24T19:00:00Z;88.84;123.07;88.84;90.21;61.4;95.08
2021-07-24T20:00:00Z;91.53;123.07;91.53;90.04;61.4;100.51
2021-07-24T21:00:00Z;91.44;123.07;91.44;87;61.4;98.28
2021-07-24T22:00:00Z;88.38;106.2;88.38;81.52;59.71;94.15
2021-07-24T23:00:00Z;86.3;98.54;86.3;74.5;51.55;85.05
2021-07-25T00:00:00Z;100.21;104.19;86.64;60.29;48.27;72.71
2021-07-25T01:00:00Z;103.81;98.54;69.99;56.85;38.56;65.03
2021-07-25T02:00:00Z;97.84;94.34;64.94;53.83;36.9;57.37
2021-07-25T03:00:00Z;86;94;59.33;49.06;47.7;55.22
2021-07-25T04:00:00Z;81.15;90.52;56.72;49.09;37.15;52.41
2021-07-25T05:00:00Z;79.76;89.29;54.32;49.1;35.7;51.38
2021-07-25T06:00:00Z;52.78;83.02;52.78;49.08;36.48;51.52
2021-07-25T07:00:00Z;68.85;94;54.29;49.15;36.31;58.22
2021-07-25T08:00:00Z;50.85;98.54;50.85;53.58;35.66;58.95
2021-07-25T09:00:00Z;49.18;98.54;49.18;52.41;38.56;58.98
2021-07-25T10:00:00Z;56.02;94;56.02;49.23;38.56;60.03
2021-07-25T11:00:00Z;49.05;85.17;49.04;50.3;37.82;56.91
2021-07-25T12:00:00Z;48.79;87.74;48.79;49.9;38.56;55.08
2021-07-25T13:00:00Z;56.91;83.02;56.91;48.56;38.56;55
2021-07-25T14:00:00Z;56.92;83.02;56.92;46.74;39.81;53.96
2021-07-25T15:00:00Z;79.76;89.48;56.02;48.68;37.82;53.13
2021-07-25T16:00:00Z;79.76;94;60.33;52.21;42.9;57.69
2021-07-25T17:00:00Z;78.38;94;73.66;67.17;42.1;66.72
2021-07-25T18:00:00Z;81.15;98.54;81.15;80.4;59.71;78.01
2021-07-25T19:00:00Z;83.88;98.54;83.88;87.77;61.4;87.82
2021-07-25T20:00:00Z;89.34;104.19;89.34;97.32;61.4;92.26
2021-07-25T21:00:00Z;90.39;98.54;90.39;107;61.4;94.28
2021-07-25T22:00:00Z;92.3;95.99;92.29;91.86;61.4;93.08
2021-07-25T23:00:00Z;95;94;95;85.93;51.55;88.34
2021-07-26T00:00:00Z;79.53;104.04;79.53;76.97;47.47;78.53
2021-07-26T01:00:00Z;73;88.82;73;72.94;37.4;72.54
2021-07-26T02:00:00Z;66.87;80;66.87;70.08;37.64;70.32
2021-07-26T03:00:00Z;64.64;76.69;64.64;67.64;38.54;69.43
2021-07-26T04:00:00Z;65.31;76.74;65.31;70.07;36.82;70.33
2021-07-26T05:00:00Z;71.04;88.87;71.03;75.08;36.56;73.81
2021-07-26T06:00:00Z;86.65;96.57;86.65;90.2;37.46;88.59
2021-07-26T07:00:00Z;95.96;103.85;95.96;99.96;61.4;100.04
2021-07-26T08:00:00Z;99.35;110;99.35;102;61.4;105.63
2021-07-26T09:00:00Z;95.91;120.28;95.91;99.06;61.4;104.01
2021-07-26T10:00:00Z;99.37;115.59;99.37;91.68;61.4;103.51
2021-07-26T11:00:00Z;102.73;115.59;102.73;99.88;61.4;106.66
2021-07-26T12:00:00Z;104.46;108.77;104.46;108.7;61.4;103.28
2021-07-26T13:00:00Z;105.03;110;105.02;111.06;61.4;105
2021-07-26T14:00:00Z;104.46;120.14;104.46;84.08;61.4;104.96
2021-07-26T15:00:00Z;105.47;124.74;105.46;102.87;61.4;105.79
2021-07-26T16:00:00Z;109.05;127;109.05;117.98;61.4;108.14
2021-07-26T17:00:00Z;105.21;124.74;105.21;128.84;61.4;111.01
2021-07-26T18:00:00Z;103.46;115.59;103.45;130.33;61.4;117.46
2021-07-26T19:00:00Z;104.85;115.15;104.85;149.08;61.4;118.59
2021-07-26T20:00:00Z;104.01;114.77;104.01;150.05;61.4;116.04
2021-07-26T21:00:00Z;99.38;110;99.37;142.42;61.4;112.21
2021-07-26T22:00:00Z;98.74;102;98.74;122;61.4;101.67
2021-07-26T23:00:00Z;98.74;101.3;98.74;106.41;61.4;99.96
2021-07-27T00:00:00Z;89;99.04;89;85.01;54.24;93.02
2021-07-27T01:00:00Z;80.08;92.71;80.08;75.3;51.84;81.07
2021-07-27T02:00:00Z;79.31;87.2;79.31;72.55;41.21;78.94
2021-07-27T03:00:00Z;76.49;84.69;76.49;72.17;39.81;73.85
2021-07-27T04:00:00Z;78.75;84.61;78.75;71.02;37.39;74.46
2021-07-27T05:00:00Z;80.08;87.93;80.08;76.02;36.66;77.06
2021-07-27T06:00:00Z;91.99;97.29;91.99;91.15;37.21;97.99
2021-07-27T07:00:00Z;97.56;110;97.56;101.84;61.4;102.96
2021-07-27T08:00:00Z;99.72;124.74;99.72;100.98;61.4;110.08
2021-07-27T09:00:00Z;97.47;129.83;97.47;120.89;61.4;111.29
2021-07-27T10:00:00Z;99.61;125;99.61;121;61.4;108.09
2021-07-27T11:00:00Z;110.51;131;110.51;124.2;61.4;107.09
2021-07-27T12:00:00Z;112.49;120.12;112.48;125.72;61.4;107.08
2021-07-27T13:00:00Z;111.08;120.11;111.08;126.08;61.4;107.08
2021-07-27T14:00:00Z;113.2;120;113.2;132.73;61.4;107.24
2021-07-27T15:00:00Z;115.59;121.3;115.59;141.15;61.4;107.04
2021-07-27T16:00:00Z;127;121.1;127;142.42;61.4;113
2021-07-27T17:00:00Z;126.06;125;126.06;139.99;61.4;118.08
2021-07-27T18:00:00Z;125.51;126;125.51;133.04;61.4;119.03
2021-07-27T19:00:00Z;124;130;124;139.99;61.4;123.03
2021-07-27T20:00:00Z;122.47;124.74;122.47;136.74;61.4;120
2021-07-27T21:00:00Z;117.13;120.09;117.13;124.14;61.4;115.02
2021-07-27T22:00:00Z;109.88;105.15;109.88;107.57;61.4;109.32
2021-07-27T23:00:00Z;106.18;101;106.19;108.7;59.87;99.96
2021-07-28T00:00:00Z;98.1;115.28;98.11;83.93;51.66;93.23
2021-07-28T01:00:00Z;90.35;97.4;90.35;75.41;46.82;81.02
2021-07-28T02:00:00Z;85.14;96.99;85.14;71.1;37.56;78.94
2021-07-28T03:00:00Z;83.85;94.36;83.85;74.04;38.46;76.43
2021-07-28T04:00:00Z;84;96.99;84;74.41;37.58;76.19
2021-07-28T05:00:00Z;85.14;96.99;85.14;83.92;36.93;78.92
2021-07-28T06:00:00Z;99.68;97.52;99.68;94.92;36.53;99.55
2021-07-28T07:00:00Z;113;115.59;113;109.29;59.04;111.01
2021-07-28T08:00:00Z;119.23;124.74;119.23;111.86;61.06;118.8
2021-07-28T09:00:00Z;118;125.24;118;94.95;61.06;124.92
2021-07-28T10:00:00Z;124;124.74;124;85.26;61.06;124.4
2021-07-28T11:00:00Z;133.85;124.74;133.86;110.12;61.06;132.5
2021-07-28T12:00:00Z;140.14;115.59;140.14;112.89;61.06;135.64
2021-07-28T13:00:00Z;140.17;122;140.17;108.09;61.06;136.04
2021-07-28T14:00:00Z;140.17;125.24;140.17;122.01;61.06;140.65
2021-07-28T15:00:00Z;140.19;125.29;140.19;109.19;61.06;146.15
2021-07-28T16:00:00Z;140.19;128.38;140.19;110.53;61.06;145.24
2021-07-28T17:00:00Z;140.17;128.38;140.17;95.85;61.06;141.82
2021-07-28T18:00:00Z;139.33;130;139.33;134.82;61.06;135.65
2021-07-28T19:00:00Z;138.06;135;138.06;136.77;61.06;140.26
2021-07-28T20:00:00Z;131;130;131;145.49;61.06;140.51
2021-07-28T21:00:00Z;129;128.38;129;123.23;61.06;134.22
2021-07-28T22:00:00Z;120.13;115.59;120.13;112.86;59.38;120.02
2021-07-28T23:00:00Z;114.22;104.5;114.22;83.93;61.15;114.94
2021-07-29T00:00:00Z;99.99;115.59;99.98;88.02;51.74;95.87
2021-07-29T01:00:00Z;89.96;102;88.4;77.03;51.2;87.02
2021-07-29T02:00:00Z;85.34;97.04;85.34;68.6;39.34;80.36
2021-07-29T03:00:00Z;84.95;93.59;84.95;63.02;39.34;78.99
2021-07-29T04:00:00Z;84.95;95;84.95;69.08;37.47;78.99
2021-07-29T05:00:00Z;88.4;93.67;88.4;75.08;36.78;85.04
2021-07-29T06:00:00Z;102.42;100;102.42;83.95;37.46;100
2021-07-29T07:00:00Z;113.64;107.87;113.64;108.7;61.15;113.1
2021-07-29T08:00:00Z;131.17;116.09;131.17;118.75;61.15;120.4
2021-07-29T09:00:00Z;131.24;124.74;131.24;90.14;61.15;123.53
2021-07-29T10:00:00Z;130.31;125;130.31;105;61.15;129.11
2021-07-29T11:00:00Z;131.46;124.74;131.46;115.72;61.15;128.14
2021-07-29T12:00:00Z;138.96;115.59;138.96;128.3;61.15;140.03
2021-07-29T13:00:00Z;142.17;116.09;142.17;118.6;61.15;140.02
2021-07-29T14:00:00Z;142.17;116.26;142.17;119.85;61.15;140.01
2021-07-29T15:00:00Z;142.17;124.74;142.17;132.33;61.15;137.3
2021-07-29T16:00:00Z;142.18;125.05;142.18;146.56;61.15;138.28
2021-07-29T17:00:00Z;142.33;125.29;142.33;146.27;61.15;130.27
2021-07-29T18:00:00Z;142.35;134.09;142.35;154.98;61.15;137.17
2021-07-29T19:00:00Z;142.19;169.99;142.19;154.98;61.15;142.87
2021-07-29T20:00:00Z;142.34;139.87;142.34;158.76;61.15;142.1
2021-07-29T21:00:00Z;141.09;125.26;141.09;142.29;61.15;137.02
2021-07-29T22:00:00Z;141.07;116.09;124.98;125.32;61.15;119.72
2021-07-29T23:00:00Z;142.18;113.55;113.53;97.91;61.13;111.22
2021-07-30T00:00:00Z;142.17;103;101.97;104;61.13;98.46
2021-07-30T01:00:00Z;131.15;100.57;89.19;83.95;54.49;90.06
2021-07-30T02:00:00Z;105.92;90;85;79.01;54.99;88.63
2021-07-30T03:00:00Z;101.72;89.02;84.79;63.62;49.54;87.48
2021-07-30T04:00:00Z;96.97;88.4;86.5;67;39.63;87.27
2021-07-30T05:00:00Z;97.77;89.02;95.02;73.6;37.98;85.1
2021-07-30T06:00:00Z;106.05;99.77;106.05;101.84;54.89;100.02
2021-07-30T07:00:00Z;122.79;109.86;122.79;132.33;61.13;110.1
2021-07-30T08:00:00Z;131.49;110;131.49;142.29;61.13;120.13
2021-07-30T09:00:00Z;134.24;113.96;134.24;136.83;61.13;130.08
2021-07-30T10:00:00Z;141.09;114.8;141.09;134.32;61.13;134.15
2021-07-30T11:00:00Z;142.84;110.9;142.84;137.43;61.13;137.2
2021-07-30T12:00:00Z;144.75;106.59;144.75;142.29;61.13;139.69
2021-07-30T13:00:00Z;150;110;150;142.08;61.13;138.06
2021-07-30T14:00:00Z;148.27;112.05;148.27;146.15;61.13;139.6
2021-07-30T15:00:00Z;149.57;110;149.56;152.45;61.13;139.56
2021-07-30T16:00:00Z;155.38;115.59;153.9;153.21;61.13;149.3
2021-07-30T17:00:00Z;160.19;116;153.41;166.68;61.13;151.09
2021-07-30T18:00:00Z;160.35;125.18;153.9;172.77;61.13;160.09
2021-07-30T19:00:00Z;160.35;142.36;148.86;172.77;61.13;158.96
2021-07-30T20:00:00Z;160.35;155.89;153.4;180.05;61.13;159.92
2021-07-30T21:00:00Z;153.39;140;153.39;172.19;61.13;150.19
2021-07-30T22:00:00Z;147.1;124.74;145.01;170;61.13;145.03
2021-07-30T23:00:00Z;142.37;115.49;114.22;119.72;61.17;111.07
2021-07-31T00:00:00Z;160.19;124.74;104.99;142.25;61.17;101.08
2021-07-31T01:00:00Z;150;115.59;102.83;111.77;59.49;90.33
2021-07-31T02:00:00Z;150;108.5;89.89;83.93;54.93;82.06
2021-07-31T03:00:00Z;122.84;108.5;83.88;83.93;55.03;76.55
2021-07-31T04:00:00Z;112.39;109;89.89;79.66;47.41;73.4
2021-07-31T05:00:00Z;104.46;109;89.9;77.1;39.32;77.08
2021-07-31T06:00:00Z;102.84;109.73;102.84;92.07;37.43;89.71
2021-07-31T07:00:00Z;102.87;118.73;102.87;103.25;59.49;105.18
2021-07-31T08:00:00Z;119;112.15;119;83.93;61.17;108.65
2021-07-31T09:00:00Z;119;115.59;109.16;83.93;61.17;114.47
2021-07-31T10:00:00Z;121.31;110.45;94.95;83.93;61.17;114.47
2021-07-31T11:00:00Z;150;104;86.98;83.66;61.17;113.75
2021-07-31T12:00:00Z;160;100.73;87;83.93;61.17;118.79
2021-07-31T13:00:00Z;160;100.57;86.94;79.79;61.17;111.52
2021-07-31T14:00:00Z;160;98.49;85.94;73.69;61.17;111.73
2021-07-31T15:00:00Z;160;100.57;89.73;83.93;61.17;116.56
2021-07-31T16:00:00Z;160.35;105.57;106.86;83.93;61.17;126.33
2021-07-31T17:00:00Z;160.35;106.15;113;83.93;61.17;129.01
2021-07-31T18:00:00Z;160.36;117.33;122.71;83.93;61.17;125.06
2021-07-31T19:00:00Z;160.2;124.74;129.01;93.85;61.17;129.2
2021-07-31T20:00:00Z;160.35;128.38;136.05;129.92;61.17;131.95
2021-07-31T21:00:00Z;160.19;124.74;141.51;129.05;61.17;130.8
2021-07-31T22:00:00Z;160.35;115.59;130.06;83.93;61.17;118.68
2021-07-31T23:00:00Z;160.37;105.84;105.06;64.62;63.55;97.91
2021-08-01T00:00:00Z;160.19;128.38;101.48;78.66;63.55;80
2021-08-01T01:00:00Z;160.17;115.59;101.46;77.01;59.95;64.79
2021-08-01T02:00:00Z;142;105;88.63;50.84;63.55;49.08
2021-08-01T03:00:00Z;132.22;103.73;85.74;49.79;59.95;45.62
2021-08-01T04:00:00Z;105.7;103.73;85.21;50;45.39;41.5
2021-08-01T05:00:00Z;102.07;103.57;64.97;52.35;37.91;42.12
2021-08-01T06:00:00Z;100.13;95;88.61;50.02;36.45;45.77
2021-08-01T07:00:00Z;90.2;103.57;90.12;56.89;37.92;58.03
2021-08-01T08:00:00Z;90.12;103.73;90.12;57.79;37.91;64.08
2021-08-01T09:00:00Z;93.3;103.73;81.75;57.76;51.46;77.02
2021-08-01T10:00:00Z;103.16;96.11;82.16;59.16;59.95;77.09
2021-08-01T11:00:00Z;129.99;81.9;85.02;59.25;59.95;77.06
2021-08-01T12:00:00Z;141.99;81.56;81.21;60.1;50.88;77.08
2021-08-01T13:00:00Z;142.1;60.9;78.07;56.03;50.88;74.95
2021-08-01T14:00:00Z;142;50.06;73.72;56.9;50.88;73.71
2021-08-01T15:00:00Z;141.98;52.01;78.12;66.72;50.88;76.73
2021-08-01T16:00:00Z;142.3;78;77.07;77.07;63.55;77.05
2021-08-01T17:00:00Z;158.1;103.57;100.94;84.42;63.55;77.05
2021-08-01T18:00:00Z;160.17;115.59;101.45;102.68;63.55;81.56
2021-08-01T19:00:00Z;143.51;128.38;101.48;108.19;63.55;88.95
2021-08-01T20:00:00Z;160.17;160;113;132.32;63.55;101.09
2021-08-01T21:00:00Z;142.3;165;122.72;136.96;63.55;109.46
2021-08-01T22:00:00Z;160.17;142.69;108.41;108.4;63.55;100.19
2021-08-01T23:00:00Z;160.18;127.15;101.49;73.03;63.55;78.01
2021-08-02T00:00:00Z;145.05;103.49;70.21;61.65;63.25;65.98
2021-08-02T01:00:00Z;127.46;104.8;64.96;57.01;51.75;70.7
2021-08-02T02:00:00Z;105.5;103.49;57.06;55.99;49.73;57.85
2021-08-02T03:00:00Z;98.45;103.49;52.09;52.14;41.38;53.83
2021-08-02T04:00:00Z;96.5;104.8;56.49;51.63;44.96;54.09
2021-08-02T05:00:00Z;95.5;108.91;78.78;59.86;39.41;59.95
2021-08-02T06:00:00Z;113.02;118.53;101.48;82.18;54.85;80.35
2021-08-02T07:00:00Z;142.1;127.73;142.1;90.14;63.55;93.22
2021-08-02T08:00:00Z;160.18;118.53;153.42;97.47;63.55;90.27
2021-08-02T09:00:00Z;160.22;118.53;131.05;87.74;63.55;89.98
2021-08-02T10:00:00Z;160.22;112.59;119.94;82.8;63.55;85.53
2021-08-02T11:00:00Z;160.22;111.64;113;79.95;63.55;83.1
2021-08-02T12:00:00Z;160.24;107.16;120.03;77.9;63.55;88.9
2021-08-02T13:00:00Z;160.24;107.62;124.01;70.08;63.55;86.43
2021-08-02T14:00:00Z;160.24;110;129.06;84.84;63.55;87.74
2021-08-02T15:00:00Z;160.23;107.49;139.88;102.91;63.55;93.94
2021-08-02T16:00:00Z;160.33;110.49;119.94;148.48;63.55;95.29
2021-08-02T17:00:00Z;160.2;115.91;136.03;107.58;63.55;104.96
2021-08-02T18:00:00Z;160.2;118.53;145.5;131.81;63.55;110.03
2021-08-02T19:00:00Z;160.18;127.73;143.01;148.48;63.55;128.75
2021-08-02T20:00:00Z;160.17;130.3;149.09;163.01;63.55;130.97
2021-08-02T21:00:00Z;141.98;130.25;141.98;160.06;63.55;125.08
2021-08-02T22:00:00Z;160.19;118.53;132.5;144.31;63.55;112.47
2021-08-02T23:00:00Z;160.22;105;113;119.96;63.55;95.32
2021-08-03T00:00:00Z;161.53;109;113;94.06;63.55;90.28
2021-08-03T01:00:00Z;133.71;105.38;101.48;78.59;63.55;85
2021-08-03T02:00:00Z;103.22;103.49;101.46;77.79;59.95;80.82
2021-08-03T03:00:00Z;96.71;98.69;96.71;75.03;59.95;78.86
2021-08-03T04:00:00Z;95.5;103.49;95.5;75.01;54.85;79.11
